Review
"Not Verified | I bought half a year ago a flight for $500 to Chicago, MDW. That is a 45 min. flight without any issues. However, the day of checking in they cancel my flight and put me on another one that I can't possible rearrange due to my work commitments within hours. Southwest are worse than any profession I have seen. They sell you a product and in fact they try to upsell you with this an that, more legroom, more luggage allowance, and if you then still can afford the extra premium to make your flight insured and exchangeable, you can actually act on your rebooking and do something about it. That was not the case because $500 was not enough to give me the rights to complain or ask for reimbursement or ask for a free rebooking. So, I am stuck with a business day that is completely ruined from one minute to the other, well planned by Southwest and delivered to me at the last minute on check-in day. Honestly, that was my one attempt to give them a chance to become my Airline after the pandemic, but after this disappointing encounter with Southwest Airlines, I don't think so. I'll pass on them gladly in the future."
"Not Verified |  MDW-DEN. A really uneventful flight which is just the way to go. Easy check-in with pleasant ground staff. On time departure, smooth flight with typical Southwest snack and beverage service. Flight staff pleasant. Entertainment/Wifi worked perfectly so watched a movie to pass the time. On time arrival in Denver which gave us plenty of time to relax and grab a bite to eat before our connecting flight. Nothing to fault on this trip."
"✅ Trip Verified |   Second time flying Southwest this year and a pleasure like last time. Checked in through the app 24 hours before also had the option to catch an earlier flight for free but opted out of that. Dropping my bag off at midway was easy and I was helped by an agent. The flight was delayed 30 mins but we still landed on time at LGA. The crew on this flight was wonderful and offered me a free margarita due to the delay. I do have to say some passengers decided they wanted to use the restroom after doors closed and we were about to taxi in which the crew nicely asked them to wait until after takeoff and two Dominicans started making an fuss and lying saying they were targeted just cause they weren’t white when I confronted them telling them it’s because the plane needed to taxi they hushed. Free soda and pretzels were offered, I had a sandwich I bought at the airport and the best part was I had the whole row to myself. There’s a huge selection of movies through their inflight entertainment and free text messaging. Ten out of ten on this short hop back to the East Coast."
"Not Verified |  Reno to Chicago. Convenient route that Southwest operates in the summer. We showed up less than 30 minutes before departure and were still able to check in and run to the gate and make the plane. It was a full flight and we were the last two on so our seats were not the best, but that was our fault. On time departure. Typical snack and beverage service. Ground staff and flight crew were all pleasant. Almost 4 hour flight was smooth. Wifi was a bit sketchy so I just listened to music. All was good and we made it to Chicago on time. And our luggage made it. We were so late checking in that we were given notice that our bags may not make it to the plane in time, but they did."
"Not Verified |  Incompetence across the board as always. Having to switch up their seat policy which is the only difference between them and other airlines is enough proof. Yet somehow they seem to mess up every single. time. They have no communication between airports, lose your luggage, non stop delays, cant even follow their own boarding arrangement, and the most incompetent flight attendants out of all the domestic airlines. If you've never flown them and you’re thinking about it, don't, save yourself the headache."
"Not Verified | My dad and I traveled together for the first time in about 18 years due to a significant injury that left him in a wheelchair, paralyzed from the neck down. Given the level of support needed a fear surrounded travel for him. I've begged him for years to get out of the house and explore, some things may be limited for him, but travel did not have to be one of those things. And he finally listened! We took off on a direct flight from Buffalo, NY to Las Vegas to catch a show at the amazing Sphere. We were so wonderfully taken care of thanks to Southwest Airlines, they were beyond accommodating. They provided a great staff to support with transitions to and from his chair into the airplane seat, they were understanding, personable, and kind. They used great communications from one airport to the next so once we arrived in Vegas the other attendants and staff knew the level of support in which was needed. I am pleased with their service and because of the smoothness of the experience, I think it has opened the doors up for future travel for my dad. Thank you, Southwest!"
Not Verified | My daughter and I had the pleasure to fly on flight number 2622 to California. I required a wheelchair and it was there everytime I needed it. The crew were extremely nice and got me on and off safely. The best part was that this flight was on time to the minute. The turbulence was tolerable..cudos to the pilot. In the future I will fly again with southwest airlines.
"Not Verified |   Have flown Southwest many times, and this recent flight was quite enjoyable. Departures were delayed slightly to pick up standby passengers stranded due to the IT outage however the airline kept passengers informed. Seat was comfortable for the hour and a half flights and staff were pleasant. Overall easy, straightforward and fairly affordable."
"✅ Trip Verified |  Since when did Southwest Airlines at BNA airport in Nashville start a new policy that charges you to checkin your already paid for luggage at curbside, or you have to go inside to boarding passes and checkin your already paid for luggage for “free”? I have flown on all the major airline carriers throughout my entire 40 something year life, and have never been forced to pay to check in my already paid for luggage at curbside? This sounds like fraudulent business practices by employees at this location."
"Not Verified |   KOA-OAK-RNO. Kona to Oakland had on time departure. Easy check in. All staff were pleasant on ground and in the air. Had several drink rounds and typical Southwest snacks. Entertainment system worked just fine on our own devices with decent selection of movies, TV, games, etc. Only negative is that this plane had no charging ports for personal devices. I was OK as I was fully charged up before flight. Smooth flight to Oakland. Our two hour layover in Oakland started to increase by half hour increments shortly after arrival. But we were kept informed. In the end our two hour layover turned into a five hour layover. Mechanical issue with the plane we were waiting for lead to a change of equipment causing the delay. Things happen. We were told we could apply for compensation after we got home since we were delayed for 3 hours. Finally got on our flight back to Reno and got in three hours later than expected. All our luggage arrived safe and sound. The next day we submitted our compensation request and 3 days later we were approved and received the compensation. Southwest did us right."
Not Verified |   OGG-HNL. Easy check-in. Plane was an hour behind schedule but was informed earlier in the day so not a problem. Pleasant staff and ground crew. Flight is only 25 minutes so no beverage or snack service if I remember right. Didn't have time to check out the entertainment system. Luggage arrived safe and sound. Enjoyable flight for a quick island hop.
"✅ Trip Verified | I was originally booked a round trip flight with Southwest traveling from Austin to San Diego. This was the first time flying with Southwest and I'm traveling for business. I thought I'd give Southwest a chance this time instead of flying with United or American. Flight from Austin to San Diego was fine. On my trip back to Austin, I had checked in 24 hours before my flight and had a boarding pass. I then proceeded to call Southwest customer service to inquire about the cost of changing to a flight later on Friday evening instead of flying out Saturday afternoon. I decided against changing my flight due to the fare difference, I told the service agent that I will keep my original flight. Everything was going fine on the day of my flight until I was trying to board. The boarding pass on my phone apparently wasn't valid even though I had used it to get through TSA security and it worked there. I was then told that I don't have a ticket booked back to Austin. I was in shock and confused as to what was happening because I checked in fine, got through security fine and was ready to board. The first desk agent at the gate was of no help just saying there's nothing they can do, completely useless. Another 3 people came after and made some calls and tried to figure it out. They finally got it figured out that there was an issue on Southwest's end and the funds were there for my flight but for some reason my original ticket back to Austin was canceled. By that time the gate door had closed and the only flight was 6 hours later! I'm left here at the airport for 6 hours longer than I ever want to be with this issue that I didn't know could even happen when I was at the airport by the gate 90 minutes before departure. Ridiculous that this issue can even come up for what Southwest claims to be a major airline with agents giving up and not helping at first. How is it possible to accidently cancel someone's flight from a normal inquiry about flight changes? That's a standard request. Terrible first experience with Southwest, I do not plan to fly with Southwest again."
Not Verified |   Our 6:10 am departure time on our flight from Albany to Chicago Midway was delayed. They delayed the flight a 1/2 hour because there was a large number of people that were late for the flight. They said TSA was backed up. I have a real issue with my husband & I being the scape goat for others tardiness! If those that were late had gotten to the airport 2 hours prior to their departure they would have been on time. Because of their tardiness - my husband & I were the ones that suffered. We missed our connecting flight in Chicago & now have a 5 1/2 hour layover til the next flight. We had A Boarding on our early connecting flight and now have the last C Boarding numbers. When we talked several agents requesting our original boarding status back and were told “that’s not going to happen.” Further stated that’s not how we do it! Not a good experience with Southwest! Their decision to hold the plane in Albany was beneficial to late passengers but really inconvient for us who got to the airport 2 hours prior to departure!
"✅ Trip Verified |  Southwest used to be good but I travelled yesterday jun 26, 2024 after many years and it was a lousy experience. The flight times are 6pm leave SJC and arrive 1130pm dallas love field. There was some problem with the plane and they kept shift departure time until the announced after 3 hr delay that they have a new plane. We landed at DAL around 3am, and the car rental had closed by then at the airport. Any airline where delay is > 2hrs especially with arrival after midnight must refund 50% of the ticket. The staff at san jose said it is out of control."
"✅ Trip Verified |  If you fly business never fly Southwest Airlines. They have the most stupid system of boarding without preassigned seats, and you have to stand in line otherwise you might lose your space for hand luggage. Also there is no business class, you just get to board at the beginning after a good amount of standing waiting. Very bad."
Not Verified |   Reno-Oakland-Kahului. Easy check in at Reno. On time departure. Beverage and snack served on 28-minute flight to Oakland. Easy transfer in Oakland onward to Hawaii. On time departure. Arrived early and all luggage showed up. Really good attitudes from ground staff and flight staff. All seats had their own power plug that worked. On flight entertainment worked fine with good selection of shows/music/movies. No complaints on either flight.
"✅ Trip Verified |  Outbound leg on B737-MAX 8 and inbound on B737-800. Outbound flight was delayed by 40 minutes due to severe weather in the area. Once airborne, the flight encountered some turbulence until it cleared the weather system affecting Dallas. Inbound flight departed on time. ICE worked flawlessly on the outbound flight; however, the inbound flight was beset with buffering and/or no connection at all. On both flights, flight crew were courteous and provided the usual Southwest friendly no-frills service."
"Not Verified | My son and I were flying to Massachusetts for a nice vacation. Well Southwest Airlines had a different plan. They decided to turn it into a 3 ring circus. They changed our flights both departing and returning. We get to the airport only to find out we have a 5hr delay this was while we were at the airport. Then a gate change followed by a constant flight time change. We go through Chicago and finally get to Manchester, NH. Wait for it the trip back was even more fun. Flight was changed to earlier time, gate change and two stop to get back to Tennessee. Needless to say they just fly by the seat of their pants literally."
"Not Verified |   The worst airline I have ever flown. Delays, cancellations but the biggest problem is luggage. They just cannot get checked luggage moved to onward flights. This is the third time they have lost my luggage. Now I am in Guadalajara Mexico with no luggage. When I checked my luggage, and again in Denver when I arrived that I explained I had a checked medical device I needed at my destination. How important it was to move my luggage to my onward flights. This is the third time they have failed to send my luggage over to United Airlines in Denver. The layover was 3 hours. They had plenty of time to transfer my luggage. Just did not do it. Again!"
"✅ Trip Verified |  I showing up to the airport to find your flight is delayed. Can be frustrating but thanks to the amazing customer service I received from Silvava and Ashley, I was still smiling even after three delays and one cancellation. I just wanted to say thanks to these Amazing reps. Please keep showing up and give your best."
"Not Verified |   Not able to walk distances, had to use transport chair around airports, to and from planes. Had a lot of assistance by Southwest Crews. They made the chair fun, enjoyed the assistance. Landed in Denver, again the assistant was joyful, we had fun playing around. Didn't know until terminal my family asked why I was special. Turned in time to notice the assistant was one of the pilots. Was a joyful trip with friendly, fun, special and professional Southwest Employees."
"✅ Trip Verified | Southwest has either delayed or cancelled flights on the last FIVE trips I’ve taken. These changes have caused significant expenses due to prepaid lodging and rental cars. I understand that things happen, but with Southwest Airlines, it’s EVERY SINGLE TRIP."
✅ Trip Verified |  I used to prefer Southwest over any other airline but recently after experiencing some harassment regarding HIPAA violations and asking for medical preboarding at the San Antonio Airport I am considering never flying Southwest again. I typically get medical priority boarding due to multiple disabilities and anxiety issues while flying and when I asked about it I was told because I'm not physically disabled they wouldn't give it to me. Then proceeded to ask why I needed it until I listed my disabilities. At this they finally provided me with it. Well even after scanning my ticket and letting me walk down the tunnel to begin getting on the plane they stopped me and made me come back up telling me I had to gate check either my rolling carry on or my backpack. When I tried to explain that I keep my medical supplies in both bags they told me to either move my supplies to one or find a different flight. By now I was already dealing with a low blood sugar and was on the verge of passing out as a result and so I elected to just move everything over but it was embarrassing and delayed me being able to care for myself and my health properly.
"Not Verified |   Las Vegas-Reno via San Diego. Easy check-in and early morning departure all on time. Quick flight to San Diego with a short change of planes onward to Reno. San Diego is a horrible airport. Small, cramped, limited seating, crowded, etc. Had to exit airport, go through baggage, go through TSA again just to change gates. Why there is no connecting walkway is beyond me. It is such a short distance. This is not a negative to Southwest but rather to the airport. On time departure from San Diego to Reno. Standard snack and beverage on both flights. All crew pleasant and friendly. Another good experience with SW."
"Not Verified |   Reno-Las Vegas. Reno airport is one of the easiest airports to use. From parking to check-in to TSA to the gate is 15 minutes. The flight was running about 15 minutes late. Boarding was easy. Staff and crew were friendly. Standard beverage and snack offered on short 1 hour flight. Smooth ride to Vegas. Once landed we parked quickly at the gate. Luggage arrived quickly and was basically waiting for us when we got to the carousel. All in all, it was a really good flight."
"Not Verified |   Absolutely terrible. People pre boarding who are clearly not pre board eligible. Wi-Fi never worked. Terrible, will never fly them again. No customer care."
✅ Trip Verified |  Six delay updates and still sitting at Phoenix airport. Weather out west is nice so that excuses won't work for me. Please use American air if you want dependable service. I now know why SW has been rated worst in the industry.
✅ Trip Verified |  I’ve been waiting for 4 hours and they wouldn’t let me on my flight. Now I have to wait and be rerouted. Adding 5 hours to my time. Choose someone else.
"✅ Trip Verified |  My father and I were scheduled for a flight out of Indianapolis to Atlanta, April 18, 2024, boarding 12:25pm B20, and sat for 2 hours waiting to hear our flight over the intercom but the flight was never announced to have changed to B21. We didn’t hear our names being called until 1:15pm but never heard that our flight had been changed to B21. We quickly got up out of our seats that were facing B20 and went up to the women at the counter and asked why our names were being called and they said we were too late just seconds after they had just called our names. Now I know they were being less than honest because the young lady hearing us out was also confused as to why our tickets read B20 when in fact it was B21. I never heard them make any changes to our flight, the flight was still there, and they had just called our names. I remember hearing countless updates for Tampa and Fort Meyers but never once did I hear Atlanta was being changed to B21. Subsequently missing our flight and losing out on an important trip to Atlanta. They changed our flight to later time but this doesn’t fix their mistake that will cost me time and money."
"Not Verified |   Our flight attendants name was Sarah she was good, but the other woman was not Miss congeniality. She was rude and short with the people not in her area. I’m sorry but there is a better way to convey your words. She told a woman who was having a problem walking to the bathroom from the first seat and wanted her hand that she wasn’t allowed to get up. You could tell that when people asked for something and they were not in her section she got perturbed."
"Not Verified |   Southwest needs to rewrite their seating policy, unbelievable to pay $250 one way and be stuck on opposite sides of the aircraft from your wife on her first flight ever. Never again Southwest!"
"✅ Trip Verified |  I don’t travel very much, but when I do I expect to have good customer service. The staff is the very worst, I am very dissatisfied and disappointed. The front desk staff are not friendly at all. They act like they are being inconvenienced and rude as hell. They don’t smile and have an attitude when I ask for help. I was very surprised how terrible the service is. I expected better from Southwest Airlines. Why are people so angry?"
"Not Verified |   On 3/19/2024, I encountered an unexpected issue while attempting to check in for a Southwest flight at the airport. Despite having booked my flight a month in advance on 02/12/2024 for a family funeral trip scheduled from 03/19 to 3/25, I was informed by a Southwest agent that I needed a consent form from my sisters to travel with my minor niece and nephew. This requirement was unfamiliar to me, as I had previously traveled with the minors on Southwest Airlines without encountering this request. The interaction with the agent and their supervisor was disheartening, as they exhibited rudeness and disrespect towards me. Despite my explanations and requests, they did not show a willingness to review my travel history with the minors or consider the circumstances of my family's bereavement. Additionally, I was given conflicting information about the acceptance of a notarized letter from the minors' guardian, causing further confusion and inconvenience. I respectfully request a review of this incident, as it has caused distress during an already challenging time. I hope that this feedback can contribute to improvements in customer service and clarity of travel requirements for passengers, particularly in sensitive situations such as family emergencies. I had a difficult experience with Southwest Airlines, as I was unable to board the flight and encountered unhelpful customer service. Despite this, I received a refund. I then booked with American Airlines and had a positive experience. I will be choosing American Airlines for future travel."
"Not Verified |  We had to rebook flights the day before flying due to a massive snowstorm. Our direct flight was changed to a connecting flight, but the connecting city was closer to our point of origin, so we just hopped in the rental car and drove. Little did we know that hidden in the fine print is a ""no show"" policy. If you don't cancel your flight and just don't show up, they cancel all flights on your itinerary, including your return flight. It doesn't matter that you already purchased your seats. They will take your money or points and leave you without a flight. What's more, if you purchase the highest price points tickets, they will refund your points, but if you purchase cheaper seats, they take your points. This feels like a poor penalty to me. We have been loyal Southwest customers for 20 years, including the credit card. No more. We are taking our business elsewhere. Our 20 years of loyalty apparently means nothing to this heinous company."
"✅ Trip Verified |  I’ve flown bi-weekly for a year for work. I came back from a work conference this week with a bag one pound over the limit. I was told to pay $100 or to get a trash bag to check my items as a “separate package”. When I asked for a supervisor to clarify (since southwest allows for 2 free checked bags), the supervisor tried to guilt me by saying “you need to think of our staff who is on their hands and knees loading these bags. They don’t need to be moving overweight bags. Wouldn’t you agree? It’s unfair for a passenger to ask that of them?” Ma’am- it was one pound and I know your policy allows for heavier bags for your elite members. Do you pay the employee the $100 you asked me to pay if they have to “get on their hands and knees” to lift a bag one pound over? I’ve seen how these bags are handled. Southwest broke a family heirloom on my last flight with them because of how rough they are. Don’t try to make me feel bad because I was told to put my items in a trash bag and hope they arrived. I’ll never fly southwest again. I appreciate the supervisor’s ability to argue- but don’t act like it’s because the airline cares about their staff. It’s a way to make money. Google how much the airline industry makes in overweight bag fees, then tell me they do it to protect their staff."
"Not Verified |   Worst airline in the USA. Long time since I flew Southwest and last in a very every long time to come. Flights delays and cancellations are common bread now a days. Consumer satisfaction and priority no longer exists. This airline has stopped being an on time airline. Last time flew Southwest was 2021. Next time be sure it will be at least 2031 if ever. Southwest you lost a customer, will make sure none of my family or friends fly Southwest"
"Not Verified |   Horrible experience. Our original flight time was 11:30am. They delayed it to 2:00pm. We were fine until we arrived at the airport. They delayed our flight to 7:28pm! That's about 8 hours after we were supposed to leave. The weather wasn't even bad. It was beautiful outside and there was no storms at all. The delay was due to ""Air traffic control"" even though no other airline such as Delta or United had delayed or canceled flights. After waiting an hour at the airport, they cancelled our flight and would not give us a refund at first. We had a week long trip ahead of us that we couldn't go on because of Southwest. We also saw families of 8 going to Disney World Orlando and you can't get a refund from that either. Now we are trying to cancel everything we had planned for the trip. We lost a lot of money on this. I wish I could give 0 stars."
"✅ Trip Verified |  I fly Southwest a lot and normally I am happy with the flight and the people so it saddens me to have to write this. I'm disabled and going to DCA I had to walk through the airport because the people pushing the wheelchairs were rude. Then to make it worse, I make it to the gate and the Southwest employee says ""you can't walk down this shoe way to the plane"" after I advise that I need a wheelchair. I was so embarrassed that I just sat and cried and when it was time to board I asked a passenger who was also disabled and received rude service if she wanted to walk together and help each other. Then to make matters worse when I was due to return the flight got delayed but nobody said anything. They just walking past us looking as if it was necessary for us to know what was going on. We waited almost 45 min to an hour before we could board. Just terrible customer service all around the board."
"✅ Trip Verified | Worst business practice I’ve seen. They canceled my flight and did not notify me. The only explanation they gave was, it was a glitch in their system. Found out I had no flight when I tried to check in. When I eventually got ahold of someone the only choice they gave me was to rebook my flight at a much higher price."
"✅ Trip Verified |  This review is for the Southwest hotel concierge. I usually book hotels through Southwest for the rewards points. On the last booking of 12/23, I was charged an additional $900+ the day after checking out. I made two inquiries to Southwest as to why and the first response was a link to understanding hotel charges. The second expressed concern, asked for proof, which I sent a copy of my credit card statement, and was told to expect a reply answer in 3 to 5 business days which never came. I replied to this email 3 weeks later asking for an update and then 2 weeks after since I did not get a reply, nothing yet. All I asked was for a reason as why the double charge. I'm a person of habit and been flying only Southwest for at least 20 years. I will probably continue using the airline for flights, but not their extended services."
"Not Verified |   We had the worst flight attendant on flight 1735, we were told that if we paid extra to board early we can save seats for our family members. The flight attendant was so rude and said that the person at the ticket counter wasn’t a flight attendant. She then signaled people to sit on the seats we were saving for 2 family members, one of us is disabled and the other one is partial medical injured. She was so condescending and rude, even made a comment that “if I can stop being Interrupted, I can get back to my introduction” - not the attitude of a flight attendant. I’m beginning to think that these flight attendant’s instigate negative energy in order to create a hostile atmosphere so that they can kick you off the plane if you say something. This one needs to go home or at least some rest. Not an enjoyable flight on our way to a family funeral."
"Not Verified |  I was very disappointed with the flight attendants. They were complaining about their lack of pay and that they didn’t get paid equally to the pilots. They were also complaining about the fact that they didn’t get paid until the passengers were all seats and the door was closed. I don’t think they should have been complaining about the airline not taking care of them. Let alone in front of customers. This went on for almost the entire 3 hours of the flight. It must be a big problem as the connecting flight was also a discussion the same topic.  I really didn’t want to hear about their problems of work. I did contact customer service to find out that they were not willing to listen and referring me to the airline website. So I did, only to receive an automated email back. Stating they were sorry for any inconvenience. Needless to say I am not going to make the return trip with this airline. It may cost more but I guess you do get what you pay for. I just wanted to give a little feedback to the airline. They are just like a lot of other companies “ it’s all about the dollar, not the customer experience."
"Not Verified |  Look elsewhere. I have flown with Southwest almost exclusively for the last 20 years, Can't do it anymore. They will Cancel your Flight for any reason. Presently sitting in Oakland for 5 extra hours. Thats if they dont cancel that flight. I have been stranded by them more then I can Count. SWA is now the worst airline."
"Not Verified | SW is a total joke, our connecting flight from Sac. to Portland was cancelled due to bad weather in LV. I understand that can happen, but SW did little to nothing to get us to Portland the following day. SW's great idea was Sac to Ontario to Denver to Portland. 10 hours to get from Sac. to Portland, I could have rented a car and beat SW back to my hometown. Clowns!!"
"Not Verified |  We booked a flight from Milwaukee to Cancun with one layover in Kansas city, upon arriving at the airport we were told of change of flight 40 minutes earlier! Problem to Baltimore! This is completely out of the way. We were to arrive in Cancun at 1:15 but with this new flight now 4:15. Today is our anniversary and we have to put up with this because they can't run a company! I'm hoping this will be the last time having to deal with them."
Not Verified | A great flight at a reasonable price! The 2 free checked baggage is awesome and customer service from start to finish was excellent. No assigned seating wasn’t an issue. Seats are fairly comfortable and at 6’4” I had enough leg room to be comfortable. Thanks Southwest!
"✅ Trip Verified |  Horrible, we booked as a family of 10, expected to get together, and paid more than the standard flight ticket. Unfortunately, we were displaced around the flight, and they had no priority. Never do any group booking and advertise to family and friends. It’s just like Spirit Airlines, but a little bit of cushion on the seat, free bags, and a couple more inches."
Not Verified |  Mary At customer service just hung in there throughout the worst cell phone reception I’ve experienced in my life ! to get our tickets done. Just incredible patient and determination. Pair that up with no luggage fee and no change fees I will never fly another airline as long as Southwest has the route!
"✅ Trip Verified |  On time departure and arrival notwithstanding a midflight medical emergency which appeared to have been resolved prior to landing in FLL. Outbound flight on 737-700 and inbound flight on 737-800. ICE worked flawlessly on both flights. On both flights, flight crew were courteous and provided the usual Southwest friendly no-frills service."
"✅ Trip Verified |  We had the worst flying experience of our life. We were greeted by employees who were completely unhelpful yelling at as for using the wrong kiosk and rather than help, made rude remarks. A lost every flight we were on got delayed. We flew out of the Philadelphia airport and showed up over 2 hours early for our flight the airport economy parking is partly shut down for rehab. There was zero signs to direct us to the new entrance we had to follow a shuttle bus after attempting to circle the airport 4 times. We made it to the check in with 45-50 min to take off. As I explained the south west employees treated us like trash. My wife is 28 weeks pregnant and was almost in tears. We missed our flight and the only decent employee we encountered was the one at the gate who quickly rebooked us."
"Not Verified |   A flight attendant was extremely rude to the elderly, wheelchair-bound passenger seated next to me for unzipping her dog's crate just enough for him to stick his head out. The crate was on the floor beneath the seat in front. Rather than politely telling her that the case must be fully closed, he treated her like a child and loudly demanded that she close it immediately. I was appalled that a Southwest employee would be so unnecessarily rude to a passenger."
Not Verified |  I always travel by Southwest and the treatment I received in Puerto Rico was the most unpleasant. I am disabled with a wheelchair and they treated me like garbage. It was the worst experience I have had with this company in the check-in area where people leave their luggage. Those who were there on Saturday at 3:30am should not be working with clients. The rest of the trip was very pleasant once we left Puerto Rico everyone was very friendly. Siempre viajo por Southwest y el trato que recivi en Puerto Rico fue el más desagradable soy impedido con silla de ruedas y me trataron como basura fue la peor experiencia que e tenido con esta compañia en el área de check in donde se deja el equipaje las personas que estuvieron allí el sábado a las 3:30am no deberían de trabajar con los clientes el resto del viaje fue muy agradable una vez salimos de Puerto Rico todos fueron bien amables.
"Not Verified |  Flight 623 from Phoenix to Greenville/Spartanburg with change in Atlanta on December 20, flight attendants perhaps do not like their job or had a bad day before, whatever, very unpleasant. Glad to have a different flight crew upon return."
"Not Verified |  We were gifted with a very professional and kind male purser (unfortunately I didn’t get his name) on Flight # 273, date travelled December 23rd, 2023; we have never seen such superb service on Southwest Airlines before. The kind and exemplary behavior towards the elderly was superb; we observed how patient and attentive he was to them as well as the other passengers; he even walked thru after serving us, to ask us if we were “OK” and needed any thing else. This was a true example of what great customer service should be and he should commended for his excellent service."
"✅ Trip Verified |   Round trip to DCA for a wedding. Both outbound and inbound flights were on 737-700. Outbound flight to DCA was uneventful. Smooth flight all the way to DCA. ICE worked flawlessly. There was plenty of legroom in Row 1. The only negative was the bathroom could have been cleaner. Inbound flight to DAL was delayed by about 25 minutes. The window seat in Row 1 is very uncomfortable. ICE worked fine on this leg too. Bathrooms were cleaner. On both outbound/inbound flights. On both flights, flight crew provided friendly, efficient no-frills service."
"Not Verified |   I purchased airfare for my family traveling with small children. I purchased early bird seating so that they would be able to sit together. I have since found out that there are boarding procedures which allow families to sit together. No early bird needed. It doesn't say this anywhere on the website. I asked that the early bird purchase be refunded. Nope, sorry, we don't do that. I am an a-list member and usually fly Southwest. Not anymore. I'm going for Delta."
"✅ Trip Verified |  Will never fly Southwest again after today. Awful! The people are rude. My dog was in her carrier the whole flight, when I got off the plane someone was waiting to talk to me. They accused me of having the dog out of the kennel the entire flight. I had a blanket on my lap and apparently thought it was the dog. Not one of the flight attendants came up to me and said anything about the dog during the flight. Accusing me and threatening me that they are going to have to file a report and I will not be able to fly a dog again. Sounds good to me because I will never choose Southwest for my travels need again."
✅ Trip Verified |  My wife and my 3 children traveled from Atlanta to Fort Lauderdale. The staff is very disorganized in Atlanta. I almost missed my flight because of them. We were going from Atlanta-Fort. Lauderdale-La Havana. Cuba. Nov 13. From Fort Lauderdale-La Havana. Cuba the attention was excellent including the aircraft staff
"Not Verified |  Never again! Don't fly Southwest out of Charlotte. No kiosks, you stand in line for an hour to get a boarding pass. 2 agents checking people in, which is absurd. I paid extra to board in A group, only to get on the plane to find people savings seats for others that didn't pay. No enforcement of that not being allowed.  Southwest sucks now."
"✅ Trip Verified |  Wife has panic disorder and was forced to sit apart due to the terrible first come seats Southwest Airlines does. I am flying on military orders and cannot upgrade. Every other airline allows me to use my DOD ID to board, but the staff taking boarding passes denied us and all wives. Worst customer service ever! I will never fly Southwest Airlines again no matter the cost."
"Not Verified |  We have always flown Southwest and love it, my only complaint is the luggage department. Every time we fly into New Orleans, we always have to wait 15-30 minutes for our luggage to come out. When we flew in yesterday into New Orleans, we waited 25 minutes for our luggage to come out but on a totally different carousel that it listed on the board. Someone is not doing their job, and I will not hesitate to switch airlines on future trips."
"Not Verified |   Absolutely horrible experience. After being delayed for 3 hours, the pilots said “sorry folks, we just don’t know why!” They separate families even who book together so my husband and I waited in line only for the gate agent to make me go alll the way to end of line because they grouped us separately…. Then I get on and the seats are unassigned so there is no luggage space in the right areas and my husband got yelled at multiple times for saving a seat - people from the back were coming from the front so a bunch of people had to basically sit in peoples laps for the back people who had no seats left to get by. Absolutely horrible experience and so unorganized."
"✅ Trip Verified | Southwest used to be the best value in the skies. Additionally, they had the friendliest employees. Neither of which is true anymore. I made A-Preferred and have 950,000+ miles, so it's not that I haven't given them a fair shot. The attendants who used to be warm and friendly, and make the standard safety messages amusing, have transformed into a surly bunch, who spend most of the flight on their phones I know it's a tough job and the number of crazies have gone way up, but when your plane staff is worse than United (and can't hold a candle to Delta) it says something."
"Not Verified |  We have been flying with Southwest for years, and are always pleased. The in flight service is excellent, the snacks are better than most airlines, seats are comfortable, and our flights have always been on time."
"Not Verified |  I flew a few times in the past and I was very happy till 2 days ago. From LAX to Oakland and it was just fine. Flying from OAK to Bellingham, we were assigned to term, 31. Kept on waiting for an hour. Noticed nobody showed up. I asked told me it was moved to term 25 which was quite a long walk. When we arrived ended up at the end of the line. They changed the plane and did not bother to inform us. The plane old with a very uncomfortable seat. E ded up near restroom. Open seating was a bad idea. I will not fly Southwest again."
✅ Trip Verified | Horrible. 3 hr delay. Arrived at 2 am TPA. No meal vouchers. Tracked this plane all day #1842 SWA. Den. Columbus. Dulles. Midway. KCI. On time all day long. Plane arrives in KC but wait now the TPA plane is in Long Beach 3 hrs away what happened Southwest? You found out you could fill a plane by delaying passengers 3 hrs? Your gate agents lie! Weather Nope. Control tower nope. Called them out and proved wrong. Oh yeah. Got a $100 voucher on a future delayed flight. Cost me that much in airport meals for 3 hrs. Checked into my TPA hotel at 3 am. Why bother when breakfast was served at 6 am. Not the old Herb Keller airline it used to be. Pay the extra and fly with an airline with an upgraded logistics. Terrible service.
"✅ Trip Verified |   The employees were rude when I was confused about checking in my bag after getting an earlier flight, even though the confusion was due to what they told me. They can't even be kind to people for one simple mistake."
"✅ Trip Verified |   Purchased the Early Bird check-in for our return flight to Maryland after we experienced to be the last one to board going to Florida. It’s our first time flying Southwest airline so we didn’t know about the seating, A,B C groups they have. So on our way back we got the A group this time upon purchasing the early bird check-in so we me and my husband got the 7 aisle seats which is good and got the window seat for me and my husband got the aisle seat. It was pretty good until when I wanted to use the lavatory but I saw a woman standing near the front seats waiting for the other lady to come out from the lavatory. And after that, when she had her turn, a man stands up same spot waiting for his turn. The flight attendant didn’t say anything to them that it’s not allowed to stand in front waiting. When it was my turn I was just standing maybe on the 4 or 5 aisle waiting so I can use the lavatory. Now here comes the flight attendant telling me that I can’t stand in the aisle waiting. The way she told me was very rude. And she even told me to use the one that is all the way to the back. And why would I go all the way to the back when I’m sitting near the front lavatory. Even my husband noticed how she looked at us when she passes by our aisle. The crew should treat everyone nicely on the flight and not just to certain passengers."
